timestamp,simulation_time,engine_id,operating_mode,throttle,rpm,crank_angle,mean_torque,instant_torque,load_torque,friction_torque,net_torque,cylinder_1_torque,cylinder_2_torque,cylinder_3_torque,cylinder_4_torque,cht,egt,oil_temperature,oil_pressure,oil_pressure_psi,fuel_flow,fuel_flow_lph,fuel_pressure,vibration,gt_degradation_type,gt_target_component,gt_active_severity,gt_current_health,gt_is_degraded
0.0,0.0,AEROTWIN-4-001,IDLE,0.15,911.360202809392,54.0,22.48604081632653,38.74303548511851,12.311344529918863,2.638937829015426,23.792753126184223,-0.20428280949283495,-0.20428280949283495,-1.2395119840377247,40.39111308814191,25.07229836145782,617.1107142857143,24.999579506279403,367.3392958486187,53.278156791291956,0.0009648312881527473,4.824156440763737,322.42705098312484,0.34441577405079843,BEARING,BEARING,0.4,0.6,True
0.01,0.01,AEROTWIN-4-001,IDLE,0.15,919.072257105311,108.68161216856353,22.54991262426899,31.448441081191433,12.624104651036458,2.672247683392084,16.152088746762892,-0.20486307671197115,-0.20486307671197115,-1.4555211069685527,33.313688341583926,25.144964697200113,614.2985293726326,24.999162131994975,367.92362963095144,53.36290739441394,0.0009673859771413798,4.836929885706899,322.42705098312484,0.21589458374224205,BEARING,BEARING,0.4,0.6,True
0.02,0.02,AEROTWIN-4-001,IDLE,0.15,912.8275176512119,163.8259475948822,22.593013664466245,2.454571303627381,12.838662424376198,2.6948606076375516,-13.078951728386368,-0.20525464415843622,-0.20525464415843622,-0.42881213483478436,3.293892726779038,25.217642896724254,611.5599542485048,24.998746967505035,368.31948344755165,53.420321240266,0.0009691250625894084,4.845625312947043,322.42705098312484,0.4127659308711778,BEARING,BEARING,0.4,0.6,True
0.03,0.03,AEROTWIN-4-001,IDLE,0.15,918.929972292544,218.5955986539549,22.55812929334983,28.122288870916385,12.664787682316046,2.676550075217811,12.780951113382528,-0.9588312066409611,-0.2049377241013545,29.49099552576006,-0.2049377241013545,25.289019314497494,608.8871671855713,24.99833029031808,367.9989972173475,53.373838558409645,0.0009677165629358017,4.838582814679008,322.42705098312484,0.15757590375412422,BEARING,BEARING,0.4,0.6,True
0.04,0.04,AEROTWIN-4-001,IDLE,0.15,930.432671521367,273.73139699150755,22.592220363892174,39.620327870922374,12.834687534997117,2.6944434067765464,24.091196929148712,-1.536092507312355,-0.2052474371240202,41.56691525248277,-0.2052474371240202,25.36026085721213,606.2838151369145,24.997915397869946,368.312186108393,53.4192628487891,0.0009690929422331448,4.845464711165724,322.42705098312484,0.3583318686462233,BEARING,BEARING,0.4,0.6,True
0.05,0.05,AEROTWIN-4-001,IDLE,0.15,926.5122462274346,329.55735728278955,22.6561225689506,7.675266334554559,13.158014786987511,2.7281710824773544,-8.210919534910307,-0.7821600464758917,-0.2058279804970734,8.869082342024596,-0.2058279804970734,25.431863833055285,603.7504766177151,24.997503790309473,368.90139760389025,53.50472090567303,0.0009716938289824267,4.858469144912133,322.42705098312484,0.32276545295378034,BEARING,BEARING,0.4,0.6,True
0.06,0.06,AEROTWIN-4-001,IDLE,0.15,926.7731154801955,385.14809205643564,22.634395415226102,16.310403548473424,13.047364467997488,2.7166757951284803,0.5463632853474558,17.377049592949387,-0.6553848603161497,-0.2056305920799048,-0.2056305920799048,25.50239119104677,601.2787913792268,24.997091262335115,368.7007432225837,53.475618395517095,0.0009708064282275328,4.854032141137664,322.42705098312484,0.17118118349359318,BEARING,BEARING,0.4,0.6,True
0.07,0.07,AEROTWIN-4-001,IDLE,0.15,940.1624037690514,440.7544789852474,22.63584284638374,43.81461326774996,13.054712747312097,2.717440703727967,28.0424598167099,45.748192321969846,-1.5222915706055984,-0.20564374180714423,-0.20564374180714423,25.572241155175092,598.8690100728091,24.996678960607827,368.7141002441389,53.477555671209416,0.0009708654464276464,4.854327232138232,322.42705098312484,0.43114572818097263,BEARING,BEARING,0.4,0.6,True
0.08,0.08,AEROTWIN-4-001,IDLE,0.15,939.0774393867677,497.16422321139044,22.709810950620756,13.919002034013406,13.434645975067745,2.7567001474713604,-2.2723440885256996,15.383687960927414,-1.05205446173624,-0.20631573258888405,-0.20631573258888405,25.64261734434225,596.5252115654614,24.996270526852406,369.3986542462354,53.57684201456549,0.000973900386657286,4.869501933286431,322.42705098312484,0.21466248680137312,BEARING,BEARING,0.4,0.6,True
0.09,0.09,AEROTWIN-4-001,IDLE,0.15,934.4635705469778,553.5088695745965,22.70384068661244,6.493910783511915,13.403656218904848,2.7535188657474245,-9.663264301140357,-0.206261493502733,7.26779754465472,-0.206261493502733,-0.36136377413733856,25.712187214706198,594.2395430360621,24.99586194368861,369.3432562270903,53.56880719666472,0.0009736540379319759,4.86827018965988,322.42705098312484,0.344472137840976,BEARING,BEARING,0.4,0.6,True
