window_id,run_id,window_start_sim_time,window_end_sim_time,operating_mode,throttle_mean,throttle_std,throttle_min,throttle_max,rpm_mean,rpm_std,rpm_min,rpm_max,crank_angle_mean,crank_angle_std,crank_angle_min,crank_angle_max,mean_torque_mean,mean_torque_std,mean_torque_min,mean_torque_max,instant_torque_mean,instant_torque_std,instant_torque_min,instant_torque_max,instant_torque_rms,instant_torque_peak,load_torque_mean,load_torque_std,load_torque_min,load_torque_max,friction_torque_mean,friction_torque_std,friction_torque_min,friction_torque_max,net_torque_mean,net_torque_std,net_torque_min,net_torque_max,cylinder_1_torque_mean,cylinder_1_torque_std,cylinder_1_torque_min,cylinder_1_torque_max,cylinder_2_torque_mean,cylinder_2_torque_std,cylinder_2_torque_min,cylinder_2_torque_max,cylinder_3_torque_mean,cylinder_3_torque_std,cylinder_3_torque_min,cylinder_3_torque_max,cylinder_4_torque_mean,cylinder_4_torque_std,cylinder_4_torque_min,cylinder_4_torque_max,cht_mean,cht_std,cht_min,cht_max,egt_mean,egt_std,egt_min,egt_max,oil_temperature_mean,oil_temperature_std,oil_temperature_min,oil_temperature_max,oil_pressure_mean,oil_pressure_std,oil_pressure_min,oil_pressure_max,oil_pressure_psi_mean,oil_pressure_psi_std,oil_pressure_psi_min,oil_pressure_psi_max,fuel_flow_mean,fuel_flow_std,fuel_flow_min,fuel_flow_max,fuel_flow_lph_mean,fuel_flow_lph_std,fuel_flow_lph_min,fuel_flow_lph_max,fuel_pressure_mean,fuel_pressure_std,fuel_pressure_min,fuel_pressure_max,vibration_mean,vibration_std,vibration_min,vibration_max,vibration_rms,vibration_peak,degradation_type,target_component,active_severity,current_health,is_degraded
BEARING_SEV040_W0000,BEARING_SEV040,0.0,4.99,IDLE,0.14999999999999997,2.7755575615628914e-17,0.15,0.15,1126.6759329068325,55.85873321683031,911.360202809392,1164.3424630977067,360.374416679087,207.55433182008494,1.941213847797826,718.4826850295957,23.666234339206905,0.28694591663743285,22.48604081632653,23.854368097380224,23.723257187693342,16.109341570675365,0.0,46.682355492717015,28.675840309119685,46.682355492717015,19.324853040049675,1.840566664078883,12.311344529918863,20.60544218752257,3.302051484481669,0.16639109436729033,2.638937829015426,3.4140304131083727,1.0963526631619995,16.359412494159297,-24.00324411557103,28.227676979689235,5.9388156210168335,13.848841342641228,-1.621852813837134,48.67636080237978,5.9064039487092135,13.896669047011425,-1.621020086975963,48.64375074785285,5.9438525835975415,13.842540498286818,-1.6218818355344684,48.677027805522904,5.9272352404113136,13.873297320183454,-1.6216022190922454,48.66270988056319,31.673089840395885,2.0757963419292134,25.07229836145782,33.22091661564737,516.9735876450547,19.66225233506066,508.83023262356494,617.1107142857143,24.916955783952528,0.04420094544743481,24.844378359410776,24.999579506279403,378.7050084347921,2.8261813650751697,367.3392958486187,380.59406557915116,54.92661701336538,0.4099036928277725,53.278156791291956,55.20060208346893,0.0010172079372002172,1.3287957848749235e-05,0.0009648312881527473,0.0010262209393609395,5.086039686001086,0.06643978924374616,4.824156440763737,5.131104696804698,322.4270509831249,5.684341886080802e-14,322.42705098312484,322.42705098312484,0.31830522250402815,0.1256956116041922,0.06900146067276501,0.4840047806306413,0.3422244898453219,0.4840047806306413,BEARING,BEARING,0.4,0.6,True
BEARING_SEV040_W0001,BEARING_SEV040,1.0,5.99,IDLE,0.14999999999999997,2.7755575615628914e-17,0.15,0.15,1152.5387533581581,12.502068628550973,1099.6030825337475,1164.3869146289226,360.5305448437524,207.8311659610615,1.941213847797826,718.4826850295957,23.797705202077246,0.06069684273918423,23.54204008397567,23.854577471151668,23.8036788313226,16.26536561401796,0.0,46.682355492717015,28.830144718027924,46.682355492717015,20.18826190321915,0.4391492241610025,18.3777510220796,20.607015540672187,3.3790892697706933,0.037129525593362356,3.2242046348891975,3.4141607518053543,0.236327658332755,16.417618653815033,-24.00426385565503,24.158512082314743,5.964034660222625,13.978193869362734,-1.621852813837134,48.67636080237978,5.936714928752303,13.94530592306085,-1.6215804902355229,48.66760328458697,5.952733346056345,13.921446160571737,-1.6218818355344684,48.677027805522904,5.942204005639648,13.932230804004819,-1.6216022190922454,48.66270988056319,32.721850389370324,0.7249652376425777,30.2685568547308,33.24113595723307,509.32661629991486,1.2470630214422254,508.83023262356494,515.9832324427946,24.887093035808682,0.041439010456705824,24.81833628379126,24.962226570132707,380.0098662177948,0.6219663448994932,377.4092466570679,380.59623997250844,55.11587097649653,0.09020875473153266,54.73868231664782,55.20091745313268,0.001023380066373406,3.0126245107974243e-06,0.001010845429870838,0.0010262315615358509,5.116900331867029,0.015063122553987137,5.0542271493541895,5.131157807679254,322.4270509831249,5.684341886080802e-14,322.42705098312484,322.42705098312484,0.3214585869524492,0.12680185955500647,0.06900146067276501,0.48400773385473483,0.3455637925363028,0.48400773385473483,BEARING,BEARING,0.4,0.6,True
BEARING_SEV040_W0002,BEARING_SEV040,2.0,6.99,IDLE,0.14999999999999997,2.7755575615628914e-17,0.15,0.15,1157.958241121576,4.81892622379339,1143.3314027843091,1164.4463914137182,359.52767941906035,208.02772690411746,1.941213847797826,719.2344566718124,23.824077880415892,0.02306325963882339,23.74590651913318,23.85485760535434,23.821540284533818,16.27024317614104,0.0,46.69054572449049,28.84764452322636,46.69054572449049,20.37967450565008,0.171213143196774,19.80525949418568,20.60912080364957,3.3952456283624852,0.014276314304523531,3.347084562334534,3.414335146846849,0.04662015052125283,16.420480739276506,-24.01035978856916,23.308010339862644,5.926871084721268,13.923831680435079,-1.6223220710310275,48.67636080237978,5.917158241713593,13.92955910985934,-1.6215804902355229,48.66760328458697,5.915462258877261,13.91669774166264,-1.6220997029240727,48.677027805522904,6.053893933249937,14.039784481409594,-1.6217511937109064,48.66270988056319,33.08280690335467,0.23291399113688893,32.28007273892291,33.247492762316504,508.8711408624107,0.04064556113873623,508.83023262356494,509.1280067224543,24.859030184369832,0.039427871732382457,24.793454916075113,24.929937553780448,380.2804114652287,0.23847794193197477,379.4750205150411,380.59914931596495,55.15511031809384,0.034588363741929765,55.03829802546053,55.20133941848893,0.0010246914598080758,1.1618614311288015e-06,0.0010207765475800823,0.001026245774291634,5.123457299040381,0.005809307155644018,5.1038827379004115,5.13122887145817,322.4270509831249,5.684341886080802e-14,322.42705098312484,322.42705098312484,0.32213810903181617,0.12593645527122593,0.06983859636489291,0.4840253861656513,0.34587996770104484,0.4840253861656513,BEARING,BEARING,0.4,0.6,True
BEARING_SEV040_W0003,BEARING_SEV040,3.0,7.99,IDLE,0.14999999999999997,2.7755575615628914e-17,0.15,0.15,1159.0640907630263,4.23416751861147,1150.542281446212,1164.4853285652873,361.94681965130553,207.9701200779506,1.941213847797826,719.2344566718124,23.8294070093344,0.02001504597150723,23.789030163432578,23.855040991629785,23.82570127718306,16.247248326712352,0.0,46.69747911469836,28.838119209466832,46.69747911469836,20.419180096504945,0.14898806612593773,20.119891423151202,20.6104990961718,3.398542246567711,0.01240504761700413,3.373566167100135,3.414449316538216,0.007978934110405555,16.396400583417435,-24.01036162532263,23.164902799684167,5.93554679522262,13.916990985809218,-1.6223220710310275,48.67636080237978,6.0500797352728135,14.02706735008488,-1.6223453930044052,48.68840705369516,5.91624499096613,13.923152973644559,-1.6220997029240727,48.677027805522904,5.913558020988341,13.92228342949587,-1.6221079778407157,48.68692932828884,33.19820278792829,0.07271134921028664,32.945899948720374,33.24941479583387,508.8661679064289,0.011563621410072738,508.8315623921219,508.87658290115564,24.832316052482113,0.0376446607956684,24.76967401621776,24.89989551741329,380.3354880394062,0.20715888980046307,379.91820870208085,380.6010539345504,55.1630985142594,0.030045911058879656,55.102577153732405,55.20161566055932,0.0010249597075536675,1.0098851948984615e-06,0.0010229274091874466,0.001026255078916282,5.1247985377683385,0.005049425974492321,5.114637045937233,5.13127539458141,322.4270509831249,5.684341886080802e-14,322.42705098312484,322.42705098312484,0.3218081925375794,0.12575443978597614,0.06892042931570797,0.48402539148395635,0.3455064281749161,0.48402539148395635,BEARING,BEARING,0.4,0.6,True
BEARING_SEV040_W0004,BEARING_SEV040,4.0,8.99,IDLE,0.14999999999999997,2.7755575615628914e-17,0.15,0.15,1159.276626600511,4.209230409815701,1152.0594816340388,1164.4853285652873,360.44736382881365,207.27961837278417,1.941213847797826,719.2344566718124,23.830347955278768,0.01995249170777457,23.79624631455198,23.855040991629785,23.861738386311917,16.2802051951641,0.0,46.69747911469836,28.88646118882408,46.69747911469836,20.426188955601972,0.14857219102464161,20.172989915103713,20.6104990961718,3.39912561135232,0.012368198195397211,3.3780148303999638,3.414449316538216,0.036423819357618535,16.42995185359568,-24.01036162532263,23.12662526230234,5.987407076448332,13.99539921834824,-1.6223220710310275,48.67636080237978,5.917236441036852,13.920589715874844,-1.6223453930044052,48.68840705369516,6.033219744957718,14.038861834145337,-1.6220997029240727,48.677027805522904,5.914000617680183,13.925220631002496,-1.6221079778407157,48.68692932828884,33.2341540626983,0.02242718444065186,33.155995616290646,33.24999623400209,508.87196070395424,0.0038103222091984005,508.8572324127246,508.8767941480477,24.80680740522902,0.035968745533001195,24.74694542327061,24.871352979524367,380.34522929212574,0.2065360889067135,379.9925918099645,380.6010539345504,55.16451136607132,0.029955581262851992,55.11336553093363,55.20161566055932,0.0010250072023290353,1.0069238229332106e-06,0.0010232890915511308,0.001026255078916282,5.125036011645176,0.005034619114666051,5.1164454577556535,5.13127539458141,322.4270509831249,5.684341886080802e-14,322.42705098312484,322.42705098312484,0.3224654617749533,0.125740006784112,0.06892042931570797,0.48402539148395635,0.34611345443915115,0.48402539148395635,BEARING,BEARING,0.4,0.6,True
BEARING_SEV040_W0005,BEARING_SEV040,5.0,9.99,IDLE,0.14999999999999997,2.7755575615628914e-17,0.15,0.15,1159.3075767510156,4.216800218734757,1152.2814841256145,1164.4853285652873,358.1605481725635,208.33583469542774,1.9816661639113136,719.2344566718124,23.83064802645307,0.0199224886065429,23.797301528370433,23.855040991629785,23.79609895845835,16.287404831791637,0.0,46.69747911469836,28.8363292011208,46.69747911469836,20.42842405943539,0.14836036881803735,20.180765356555046,20.6104990961718,3.399311646727296,0.012350046977021648,3.378665775703469,3.414449316538216,-0.03163674770433472,16.436939353196376,-24.01058509122157,23.12662526230234,5.9155095489838985,13.924456544058746,-1.6223220710310275,48.676015567094495,5.911789448909062,13.923857139742672,-1.6223453930044052,48.68840705369516,5.9113669496898655,13.916936772800515,-1.6220997029240727,48.671459775063504,6.047457794418882,14.030438518872868,-1.622365236269618,48.68692932828884,33.24522804510861,0.006894234778346907,33.221347004041704,33.25017813547268,508.87369566087057,0.0014619976427710274,508.8691536720998,508.8767941480477,24.782433476142664,0.034372945958849925,24.725227691215498,24.844113136729465,380.3483357895159,0.20623125330511916,380.0034741850825,380.6010539345504,55.1649619262398,0.029911368516867928,55.114943888856,55.20161566055932,0.0010250223484136298,1.005455045921454e-06,0.0010233420228555586,0.001026255078916282,5.12511174206815,0.005027275229607263,5.116710114277793,5.13127539458141,322.4270509831249,5.684341886080802e-14,322.42705098312484,322.42705098312484,0.3225491059881798,0.12585865503882748,0.06750846513448994,0.48402603852554865,0.34623449686875024,0.48402603852554865,BEARING,BEARING,0.4,0.6,True
BEARING_SEV040_W0006,BEARING_SEV040,6.0,10.99,TAKEOFF,0.1896,0.09454649649775503,0.15,0.546,1229.9492571355797,190.20532014680043,1152.4050235981306,2076.4812041817204,362.03730981910564,207.92793199065906,0.020363679493470954,719.2344566718124,30.859137286728036,17.04207786315446,23.79788865623275,97.12876383425116,30.753590506924148,30.16806564816868,0.0,178.6458951997677,43.08010578004412,178.6458951997677,23.456806805497063,8.522764236823104,20.18509286643675,65.5354785241388,3.601225799408844,0.5474207892829354,3.3790280123561347,6.0885608899496075,3.6955579020182445,26.72070673051739,-69.17466171452949,111.09894819748945,7.8799621124195935,22.124954090272677,-5.655513226778989,186.11179975260077,7.506616970629844,19.815102777136403,-5.850377384360459,162.86254963030595,7.55493909722539,20.44153477947862,-5.5993794533238415,150.43508126785486,7.794777898103757,22.652017525724617,-5.629073791118851,179.60850708339157,34.63323629619275,3.939312652096733,33.24125304622943,54.01555391214484,514.5637759510021,15.319507641037697,508.8716338417016,583.0615817153739,24.783072616009775,0.06152210445422967,24.724684091859363,25.11087861210065,383.5816630494059,8.705655260884644,380.0095298043514,422.49453225053765,55.63391724535973,1.262650827728187,55.11582218376352,61.27776196855348,0.0011342461425982101,0.0002858418051167627,0.0010233714789009522,0.0024427066465843713,5.6712307129910515,1.429209025583814,5.116857394504761,12.213533232921858,322.31234696176705,0.5792871783865413,319.1449422125901,323.0,0.40929164516643685,0.2848238617181133,0.06729926758730886,1.7596744402007878,0.49864244003801694,1.7596744402007878,BEARING,BEARING,0.4,0.6,True
BEARING_SEV040_W0007,BEARING_SEV040,7.0,11.99,TAKEOFF,0.30920000000000003,0.24361806172777914,0.15,0.9460000000000001,1526.174915838321,605.2450898029331,1152.4050235981306,3264.418074768293,361.522500679035,207.3930261319648,0.020363679493470954,718.2693708782937,52.786489440786845,44.55393424941103,23.79788865623275,165.37210066022132,53.624577285517915,66.23527902935238,0.0,296.8800827618373,85.22152003541505,296.8800827618373,40.704508465316216,35.98374632555142,20.18509286643675,161.96904215919997,4.463138874854493,1.7621475105654325,3.3790280123561347,9.57177371914195,8.456929945347204,49.20214107235883,-142.1982252583122,166.50390660491206,13.9753740721677,44.38406110215681,-11.115764465612104,308.614003573976,12.676692076194845,40.074385347673136,-11.190291017836545,307.86833353144164,13.668695337155823,43.88841061929656,-10.985887606297842,308.91437108692816,13.283901233445292,42.624867461357574,-11.158932021562139,309.4882544767748,43.4439948355223,18.399157465813165,33.24729307367726,100.28274452938707,541.3864296094345,55.215397193486375,508.87265475408617,702.4569398658733,25.010614629061312,0.537653639063498,24.724684091859363,27.115451961411125,395.9935280858716,25.09931002157735,380.0095298043514,451.00000000000006,57.43410932651865,3.6403537269095363,55.11582218376352,65.41213800000001,0.00167061033565742,0.0011092022334558344,0.0010233714789009522,0.005062155099969441,8.353051678287102,5.546011167279173,5.116857394504761,25.310775499847207,321.3728646308667,1.931344165610171,317.0,323.0,0.6558510609623754,0.6212847756373944,0.06729926758730886,2.7567722409585484,0.9034021178878656,2.7567722409585484,BEARING,BEARING,0.4,0.6,True
BEARING_SEV040_W0008,BEARING_SEV040,8.0,12.99,TAKEOFF,0.46920000000000006,0.33287499155088235,0.15,0.95,1894.122671847541,799.0842121511288,1152.4050235981306,3264.418074768293,368.75244326240124,207.22965900038173,0.020363679493470954,718.2693708782937,81.65329941786534,60.386915943310456,23.79788865623275,169.53534961387209,77.26174908462752,74.00161523802166,0.0,296.8800827618373,106.98419009111646,296.8800827618373,64.0018435575761,50.26178632377832,20.18509286643675,161.96904215919997,5.54305415422721,2.340430230913058,3.3790280123561347,9.57177371914195,7.716851372824201,52.02819922173163,-142.1982252583122,166.50390660491206,19.875533642416016,54.79710378858284,-11.115764465612104,308.614003573976,18.559634411489426,51.46534417720561,-11.190291017836545,307.86833353144164,19.530242155084427,54.35606220415023,-10.985887606297842,308.91437108692816,19.278786325389763,53.344054524201255,-11.158932021562139,309.4882544767748,59.006671393233056,31.517117347608835,33.24929295650165,115.48469179011019,586.0005085984715,90.19810662171598,508.8726788248369,744.7595108526577,25.794037793694283,1.5960804553869554,24.724684091859363,30.231270823665746,410.123781371168,31.408490823493775,380.0095298043514,451.00000000000006,59.483533002511464,4.555424692057893,55.11582218376352,65.41213800000001,0.0024475861861523417,0.0016256114002795856,0.0010233714789009522,0.005087185513472717,12.237930930761712,8.128057001397929,5.116857394504761,25.43592756736358,320.7020442376167,2.0287313472402735,317.0,323.0,0.7528890525743483,0.6371130963167628,0.06729926758730886,2.7567722409585484,0.9862834394760123,2.7567722409585484,BEARING,BEARING,0.4,0.6,True
BEARING_SEV040_W0009,BEARING_SEV040,9.0,13.99,TAKEOFF,0.6292000000000001,0.3332592984449196,0.15,0.95,2262.3228790740836,799.8004556085683,1152.4800022757267,3264.418074768293,377.03709811727623,206.1076521137078,0.020363679493470954,715.3117220756112,110.52801453796661,60.351848718452096,23.79824497010911,169.53534961387209,101.60384873299162,72.0479173613781,0.0,296.8800827618373,124.55619002469773,296.8800827618373,87.28115821060645,51.62583713595321,20.18771954850421,161.96904215919997,6.622697150430031,2.3475610010444767,3.3792478613213333,9.57177371914195,7.699993371955147,51.52358109552459,-142.1982252583122,166.50390660491206,25.96406464774354,62.63136912981399,-11.115764465612104,308.614003573976,24.7354754140073,59.902385792999596,-11.190291017836545,307.86833353144164,25.570437817406827,62.29865813224215,-10.985887606297842,308.91437108692816,25.317951836859766,61.44993974880855,-11.158932021562139,309.4882544767748,75.59045518774968,35.20131602275415,33.2497708895724,116.45015020453795,633.649083533752,99.33534930211718,508.8726788248369,748.1369115112892,27.18445170905164,2.7455101071335495,24.724684091859363,33.11121215152701,424.2543251900855,30.719008417154633,380.0132050224335,451.00000000000006,61.53299881691963,4.455423542807276,55.11635523004371,65.41213800000001,0.0032246766233703277,0.0016873546095086997,0.0010233893567178957,0.005087185513472717,16.123383116851638,8.436773047543499,5.116946783589479,25.43592756736358,320.0312238443667,1.897738515316117,317.0,323.0,0.7996033363370434,0.6099501538563583,0.06729926758730886,2.7567722409585484,1.0056861765335776,2.7567722409585484,BEARING,BEARING,0.4,0.6,True
